t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,theta,phi,sign_label,sign_AB,sign_BC,sign_AC,J_tri_norm,J_tot_analytic
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.0477518715512613,0.7716188357546229,1.1431624503846811,0.34641016151377546,3.7983715239365505,1.2990381056766576,0.14301679254429311,0.1100943782321127,-0.012658663839678785,0.012658663839678785,0.04122000744122051,0.008873351544337549,2.606996885789698,0.3792713943660485,0.45651949897916594,0.42248582501647436,0.6418723309244355,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.974364333067632,0.846753453898571,1.1548258460722594,0.34641016151377546,3.7010878846448705,1.2990381056766578,0.14413403075168194,0.11095442860515917,-0.008173854721825073,0.008173854721825073,0.04123467340136445,0.00887707703584506,2.613397756293858,0.3775775771647885,0.45648773490513106,0.42023373355363597,0.6418723309244355,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.8927067552363231,0.9175597300601355,1.1666871006947006,0.34641016151377546,3.635718346480185,1.2990381056766576,0.14706988941282678,0.11321445365624541,-0.00299251881376434,0.00299251881376434,0.0412500088674243,0.008880972894135808,2.6178726282050673,0.3775886740053115,0.45612929271545505,0.41820210867767005,0.6418723309244355,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.8029316555093087,0.983182711335168,1.178411011792027,0.34641016151377546,3.7592292480622254,1.299038105676658,0.1517097292409738,0.11678620402128195,0.002792504972719413,0.0,0.0412650128681795,0.008884784839856219,2.6202906498728407,0.37934800416304304,0.45545501312155245,0.41643271556952227,0.6418723309244355,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.7053563840470032,1.042707549768118,1.189635800209755,0.34641016151377546,3.874897963676568,1.2990381056766576,0.15781687274438008,0.12148748528217704,0.009000860085121312,0.0,0.041278711131173276,0.00888826530087683,2.6202205803133687,0.38290777278843885,0.45444714678852577,0.41488003315383887,0.6418723309244355,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.6004937896958222,1.0951903590149696,1.1999855357700822,0.34641016151377546,3.9795028899625757,1.2990381056766578,0.16505387905632662,0.12705853533861616,0.015355242596545055,0.0,0.041290204319245544,0.008891185682144531,2.6168885585752557,0.38822837094080803,0.45305469937250714,0.4134073463956875,0.6418723309244355,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.48907419415197595,1.1396995663289744,1.2090869824475587,0.34641016151377546,4.069992456465684,1.2990381056766578,0.17299506031854542,0.133171659524517,0.02148084694724621,0.0,0.04129871173897874,0.008893347499208337,2.6092280457573196,0.39510501037460277,0.4511997236632897,0.41180317918764753,0.6418723309244355,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.3720537772031427,1.1753657122959638,1.2165900826604972,0.34641016151377546,4.143604218698166,1.2990381056766578,0.18112862902704732,0.1394328836356182,0.02691156959489921,0.0,0.041303608170504325,0.008894591771799076,2.5960210370485832,0.40316445961341263,0.44879426310212844,0.4098150171884627,0.6418723309244355,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.2506051879143179,1.2014356455776394,1.2221904226943812,0.34641016151377546,4.197997408139097,1.2990381056766576,0.18885825341204163,0.14538315126149975,0.031091483795736785,0.0,0.04130445282853534,0.008894806417941714,2.5760947988174916,0.411931104630873,0.4457645619763298,0.4071926801918898,0.6418723309244355,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.1260880613341588,1.2173252859796249,1.2256512346110606,0.34641016151377546,4.231384029455842,1.2990381056766576,0.19551921043132311,0.15051075836569003,0.03332247420109158,0.0,0.0413010105559688,0.00889393166670005,2.5484845814813886,0.42091202070872447,0.442079869005562,0.403737999868942,0.6418723309244355,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,9.358323474930439e-17,1.222664164909728,1.226822048972709,0.34641016151377546,4.242640687119284,1.2990381056766573,0.20042097095412864,0.1542841353754832,0.03277367298039029,0.0,0.04129326565942808,0.00889196358733857,2.512633588816726,0.42967403353302636,0.4377707297413059,0.3993376465775305,0.6418723309244355,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.4288893492283867,0.0,0.9789153322232094,0.34641016151377546,4.242640687119284,1.2990381056766576,0.18292094912091336,0.14081261228717493,-0.028486483543120972,0.028486483543120972,0.041150089873837975,0.008855594690314272,2.4196059913867174,0.46079773497601506,0.43500086937266286,0.38582013271289456,0.7192826639136406,0.0,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.4252000688932467,0.09447635573879201,0.9797341383421331,0.34641016151377546,4.236324504713714,1.2990381056766578,0.17783316440979266,0.13689603379044904,-0.02832151227559325,0.02832151227559325,0.04112517305021897,0.008849268130218024,2.4426371247318146,0.4529176197122767,0.43804084777061986,0.3919186786333588,0.7192826639136406,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.4141020801626707,0.18877752133751516,0.9821804082332695,0.34641016151377546,4.217366273472815,1.299038105676658,0.17157495279914192,0.1320784602463759,-0.028031218696496676,0.028031218696496676,0.041106005608443505,0.00884440192542757,2.4664013229911648,0.44362403020734487,0.44121015055567825,0.3994359842203648,0.7192826639136406,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.3955062716427997,0.28271214600530187,0.986223143262563,0.34641016151377546,4.185742831924396,1.299038105676658,0.1644802880391963,0.1266169847677562,-0.027547315609586773,0.027547315609586773,0.04109291578799225,0.008841078972046668,2.490334301520421,0.4328977189636612,0.44437795145722603,0.40797158061220695,0.7192826639136406,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.3692686917397676,0.37605642849739185,0.9918088588064998,0.34641016151377546,4.141435665987667,1.2990381056766578,0.1569394041795463,0.1208120096660274,-0.026790168909117555,0.026790168909117555,0.041086012918201804,0.008839326713741547,2.513733617711464,0.4208502845818814,0.44740245410462204,0.4170906098682125,0.7192826639136406,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.3351978399067543,0.46853765899132316,0.9988589442034689,0.34641016151377546,4.084462605122195,1.2990381056766578,0.14940314890231218,0.11501059764870358,-0.025670340450190482,0.025670340450190482,0.041085177750050134,0.008839114714742968,2.5358605969427543,0.40810145087800925,0.45014969886866535,0.4263599891360234,0.7192826639136406,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.29306572122273,0.5598177393672469,1.0072661710235715,0.34641016151377546,4.0149252287108,1.2990381056766578,0.14238204379632322,0.10960574841810174,-0.024090256342443474,0.024090256342443474,0.04109005860309641,0.008840353682752045,2.5560460137025554,0.39641404777447714,0.452508984178107,0.43538031871588456,0.7192826639136406,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.2426234198197412,0.6494771191706181,1.0168906077790891,0.34641016151377546,3.933074729781142,1.2990381056766576,0.13643171932019518,0.10502518650069091,-0.021947409382521293,0.021947409382521293,0.04110007514514766,0.00884289640345104,2.5737788574916864,0.3876001813835696,0.45440331057459105,0.4377164428829506,0.7192826639136406,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.1836219993305752,0.7369999845163931,1.0275553442630367,0.34641016151377546,3.839399189578627,1.2990381056766578,0.13211438372199485,0.10170170000762034,-0.01914085471668492,0.01914085471668492,0.041114431869692325,0.00884654111500116,2.588756481502897,0.38149010008491935,0.45579352601013307,0.43538875129758886,0.7192826639136406,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.1158394162126477,0.8217620360365986,1.0390426138302518,0.34641016151377546,3.734734654131924,1.2990381056766578,0.1299305358564608,0.10002057313690664,-0.015582673523197456,0.015582673523197456,0.04113214309693921,0.008851037794208372,2.6008768998455323,0.3774439682393215,0.45667498871470175,0.4331013959293869,0.7192826639136406,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.0391137506474701,0.9030227477478596,1.0510911141595916,0.34641016151377546,3.6204004615925327,1.2990381056766576,0.13023157847804562,0.10025231585505272,-0.01121530108580246,0.01121530108580246,0.04115207047215577,0.008856097612840452,2.6101633524468855,0.3752461982355829,0.4570662916066595,0.43103246754558566,0.7192826639136406,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.9533823353188006,0.9799245195670567,1.0633955325528426,0.34641016151377546,3.542085930100006,1.299038105676658,0.13314593974644,0.10249579220548377,-0.006033978116200087,0.006033978116200087,0.04117297246847408,0.008861405451694448,2.616629568448505,0.37494279638756606,0.4569914547593392,0.4293188456065154,0.7192826639136406,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.8587252430275074,1.0515014658329753,1.0756094199747657,0.34641016151377546,3.6845007452739216,1.2990381056766576,0.13855493844087055,0.10665964134185155,-0.00011139438945292207,0.00011139438945292207,0.0411935635270159,0.008866634882989888,2.6201187282658873,0.3767067425505258,0.4564598091240753,0.42801664981532783,0.7192826639136406,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.7554101131354544,1.1167005019763705,1.0873525416618117,0.34641016151377546,3.817870265715701,1.2990381056766576,0.14612505511082072,0.1124871198714417,0.006380178465182254,0.0,0.041212578635104316,0.008871464562489884,2.6201702041727035,0.38072968046983025,0.4554502920152572,0.42707260721816703,0.7192826639136406,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.6439336348539606,1.1744166564899114,1.0982235614221827,0.34641016151377546,3.938539938025586,1.2990381056766576,0.15536580300166242,0.11960065091449626,0.013154093065701006,0.0,0.04122883796683349,0.008875594667881015,2.6159716985771206,0.38706409677033476,0.4539071167979335,0.42631912402663796,0.7192826639136406,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.5250535352510779,1.2235429584722666,1.107818312672831,0.34641016151377546,4.043007879131831,1.2990381056766578,0.16567508575064452,0.12753674047486527,0.019804544210761832,0.0,0.04124130623371314,0.008878762019117303,2.6064312173632347,0.39546096673124753,0.4517506158990753,0.4254977082355067,0.7192826639136406,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.3998041889999428,1.2630328306712824,1.1157529650888611,0.34641016151377546,4.128067303563325,1.2990381056766576,0.17635793822822418,0.1357604041463902,0.025810022505496716,0.0,0.041249142765712704,0.008880752859511065,2.59035866002477,0.4053390989940441,0.4489015365847405,0.4243035314661524,0.7192826639136406,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.26948957090557196,1.2919699679484506,1.1216902304524232,0.34641016151377546,4.190972706549015,1.2990381056766578,0.18663234900833467,0.14366964925260564,0.03053377560815254,0.0,0.04125174058273243,0.008881412842281944,2.5666978994410394,0.41593918013480646,0.44531213231703676,0.4224363801390995,0.7192826639136406,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,0.1356496109288009,1.3096378806182158,1.1253656315636675,0.34641016151377546,4.2296093316439025,1.2990381056766578,0.19564802814375026,0.1506099222869516,0.03317040007079908,0.0,0.041248754799333875,0.008880654296301027,2.5346934802782153,0.4265297735135478,0.44099708025128137,0.41964888646197496,0.7192826639136406,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.006950182017792e-16,1.3155795551420963,1.1266101517792761,0.34641016151377546,4.242640687119285,1.2990381056766576,0.20253850072746926,0.1559142105550235,0.032685655993231914,0.0,0.041240121566033176,0.008878461065807364,2.493984677027645,0.4365422766707092,0.43605221705750613,0.41578092996416066,0.7192826639136406,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.4939823743078569,0.0,0.8763656002248482,0.34641016151377546,4.242640687119284,1.2990381056766578,0.1888514867630658,0.14537794229268947,-0.028264256172207625,0.028264256172207625,0.04105757471020555,0.008832108469546629,2.3616342579292233,0.4667657242703839,0.4255729212891359,0.35540197648395405,0.7966929969028457,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.4902412374278764,0.09878792764386232,0.8771670306282962,0.34641016151377546,4.235734372232397,1.2990381056766578,0.18265956795101543,0.14061140096877267,-0.028300013960122765,0.028300013960122765,0.04102826552665834,0.008824670247389532,2.386465574899529,0.4590344348130549,0.4291786809157366,0.36295907412066464,0.7966929969028457,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.478981992412352,0.19743875533957628,0.8795625071647544,0.34641016151377546,4.21498607676701,1.2990381056766578,0.1750079395043787,0.13472117464423308,-0.02826252835657566,0.02826252835657566,0.04100588508834819,0.008818991183313085,2.413606219338688,0.44955539076503553,0.4331859529779009,0.37253383046168403,0.7966929969028457,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.49444444444444446,0.8660254037844386,0.8660254037844386,0.5,1.4600983924541027,0.29579770316879656,0.8835249872827644,0.34641016151377546,4.180313662011546,1.2990381056766578,0.16623322935284057,0.12796639962016443,-0.028072208223158195,0.028072208223158195,0.040990832987099664,0.008815172058608267,2.442190804277379,0.43821834845308394,0.43737429585899995,0.3835699181171724,0.7966929969028457,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
