t,h,J_AB,J_BC,J_AC,J_CD,include_D_transverse,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,env_label,J_tot_analytic
0.02,1.0,-0.20779924356176674,-0.38397937021351086,-1.676120317168667,0.2,True,1.732050807568877,0.3301244972343035,0.190597467344315,6.609214196149647e-08,0.0,1.7277890567828933e-07,1.2018189332607676e-08,0.020415511947092943,0.03783630661003115,0.018590780532019836,0.007697372708102015,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.1753807387250627,-0.39982781151222857,-1.676120317168667,0.2,True,1.732050807568877,0.3309650956529023,0.1910827870675734,7.213960917831075e-08,0.0,1.727787751114387e-07,1.2018180228778874e-08,0.02043316513303292,0.037598067279366904,0.018631131867978927,0.007744977639685684,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.14176420560913694,-0.41294502343825046,-1.676120317168667,0.2,True,1.7320508075688772,0.3319934546316828,0.19167651040079586,7.740983568237105e-08,0.0,1.7277866521382692e-07,1.2018171791083887e-08,0.020448308519935135,0.03729407142260706,0.018665419941256527,0.007785658330718879,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.2401023632591288,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.10717927922188739,-0.4232414021334439,-1.676120317168667,0.2,True,1.7320508075688772,0.33319867675809645,0.1923723457199141,8.17767084375263e-08,0.0,1.7277858044769204e-07,1.2018165906901856e-08,0.02046055258328045,0.03692892785215988,0.018692907186669376,0.007818419929294506,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.3227758541430708,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.07186220967919295,-0.4306466128909301,-1.676120317168667,0.2,True,1.732050807568877,0.3345681012175076,0.19316298330019,8.511710764702787e-08,0.0,1.7277851810399072e-07,1.2018160910898246e-08,0.020469584905372717,0.036512239161975,0.018713021763126548,0.007842471812138662,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.036054248377067624,-0.43511007061245044,-1.676120317168667,0.2,True,1.7320508075688772,0.3360875380513586,0.19404023056523048,8.72981943366153e-08,0.0,1.727784815098577e-07,1.2018158690452196e-08,0.020475176427205075,0.03607565200299632,0.018725355998248396,0.007857239376213571,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-2.6734118330734955e-17,-0.4366012853558804,-1.676120317168667,0.2,True,1.732050807568877,0.33774152106002575,0.19499515810051957,8.812755398885744e-08,0.0,1.7277846906852782e-07,1.2018157802273777e-08,0.020477185845094344,0.035809896606134,0.018729664165659715,0.007862372157439634,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.25482066597841013,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.5649132893884725,-0.0,-1.6373371599863895,0.2,True,1.7320508075688772,0.32473589152310994,0.18748635438640066,-1.2114390676604555e-08,1.2114390676604555e-08,1.7278166396389974e-07,1.201839150422046e-08,0.02026769788257654,0.036492001627079725,0.019531142249473086,0.009201390653539596,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.562983824097941,-0.04665016968632232,-1.6373371599863895,0.2,True,1.7320508075688774,0.32257746161515877,0.18624018429801809,-1.137162235150476e-08,1.137162235150476e-08,1.7278128393538098e-07,1.2018363748644845e-08,0.020270551981391383,0.03697277406076165,0.019536524611056094,0.009208008903890171,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.557208608430733,-0.09298167141103729,-1.6373371599863895,0.2,True,1.7320508075688772,0.320588791199058,0.18509202489795287,-9.153225847811872e-09,9.153225847811872e-09,1.727809061237554e-07,1.2018335771024624e-08,0.020279622881946312,0.03766268850716417,0.019553123962956578,0.009228348183689292,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.16534698176788384,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.5476270929658471,-0.1386780140378404,-1.6373371599863895,0.2,True,1.732050807568877,0.3187929372911201,0.18405518816077973,-5.538226881714267e-09,5.538226881714267e-09,1.7278053295970838e-07,1.201830901464973e-08,0.020294632707627658,0.03831063739254942,0.0195803199785656,0.009261767090300363,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.24802047265182575,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.5343047291694375,-0.18342704521110875,-1.6373371599863895,0.2,True,1.7320508075688772,0.31721148230429774,0.18314213469842652,-6.526567676894078e-10,6.526567676894078e-10,1.7278016592407367e-07,1.2018282036230232e-08,0.020315125306395836,0.03888920911234364,0.01961711331697526,0.009307220971831513,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.3306939635357677,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.5173325222949327,-0.22692308367300829,-1.6373371599863895,0.2,True,1.7320508075688772,0.31586407327168614,0.1823642077307397,5.338617860567772e-09,0.0,1.7277980654568126e-07,1.2018255834966851e-08,0.02034048390789335,0.03938933545859975,0.019662183899486072,0.00936330725784831,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.4133674544197096,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.49682640972487685,-0.26886900737644137,-1.6373371599863895,0.2,True,1.7320508075688772,0.31476798009602286,0.18173137804071357,1.2241783375975391e-08,0.0,1.7277946151141435e-07,1.201823007779268e-08,0.020369954365606055,0.039805858862501715,0.019713964237724698,0.009428323740958462,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.4960409453036515,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.4729264690010482,-0.3089782831299065,-1.6373371599863895,0.2,True,1.7320508075688774,0.31393768969582764,0.18125200965465527,1.9844357088648404e-08,0.0,1.7277912828291697e-07,1.201820620799765e-08,0.020402672606281074,0.04013520395681393,0.019770720946356728,0.009500335422888417,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.5787144361875934,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.4457959609528115,-0.34697692390973706,-1.6373371599863895,0.2,True,1.7320508075688772,0.3133845527342047,0.18093265588096355,2.7924953888465612e-08,0.0,1.7277881395498396e-07,1.201818278229183e-08,0.02043769476046317,0.040374786720419734,0.01983063750538036,0.009577245474668062,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.6613879270715354,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.4156202144601095,-0.38260536046929167,-1.6373371599863895,0.2,True,1.732050807568877,0.313116498297634,0.18077789457985202,3.626166911426726e-08,0.0,1.7277851755632318e-07,1.201816113294285e-08,0.02047402843327266,0.040522825200105486,0.01989189208685069,0.009656866298702544,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.7440614179554773,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.3826053604692918,-0.4156202144601095,-1.6373371599863895,0.2,True,1.732050807568877,0.31313782941599716,0.18079021010678112,4.4638590757019234e-08,0.0,1.7277824273131257e-07,1.2018140704839197e-08,0.020510663679597627,0.04057827250909396,0.019952725581814528,0.009736987452243618,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.34697692390973706,-0.4457959609528115,-1.6373371599863895,0.2,True,1.7320508075688772,0.313449108796171,0.18096992734071762,5.285039893071209e-08,0.0,1.7277798900645614e-07,1.2018122386159291e-08,0.02054660244898525,0.04054079618650969,0.020011496578200436,0.009815438109719065,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.9094083997233612,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.3089782831299066,-0.4729264690010482,-1.6373371599863895,0.2,True,1.7320508075688774,0.31404713983200805,0.18131520072024188,6.070507297547672e-08,0.0,1.7277776216524226e-07,1.201810606588083e-08,0.020580885531415648,0.040410782556669037,0.02006672170623656,0.009890142644276867,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,0.992081890607303,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.2688690073764414,-0.49682640972487685,-1.6373371599863895,0.2,True,1.7320508075688772,0.314925043217138,0.18182205847596916,6.802502163394757e-08,0.0,1.7277756302850138e-07,1.2018091077869997e-08,0.020612616334732076,0.04018936763039477,0.020117101307159782,0.009959168685815234,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.22692308367300834,-0.5173325222949327,-1.6373371599863895,0.2,True,1.7320508075688772,0.3160724247503966,0.18248449951305923,7.464679977673446e-08,0.0,1.7277739027047353e-07,1.2018078532349818e-08,0.020640981126785085,0.03987852047651576,0.020161531683847128,0.010020767607410337,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.18342704521110884,-0.5343047291694375,-1.6373371599863895,0.2,True,1.7320508075688772,0.3174756256140736,0.18329463790943026,8.041959226325522e-08,0.0,1.7277724758195855e-07,1.2018068096253387e-08,0.02066526565325335,0.03948126648405194,0.02019910620055176,0.010073407793338466,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.2401023632591288,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.13867801403784047,-0.5476270929658471,-1.6373371599863895,0.2,True,1.732050807568877,0.31911804288802653,0.1842428879646687,8.520227931002806e-08,0.0,1.7277713548068326e-07,1.2018059880603005e-08,0.02068486827276389,0.03900236812723313,0.020229108185929327,0.010115801268567946,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.3227758541430708,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.09298167141103734,-0.557208608430733,-1.6373371599863895,0.2,True,1.7320508075688772,0.32098050559184554,0.1853181813080742,8.885774513494623e-08,0.0,1.7277705559224673e-07,1.2018053996420974e-08,0.020699309916687683,0.03845096256746571,0.0202509989467786,0.010146924355274521,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.04665016968632236,-0.562983824097941,-1.6373371599863895,0.2,True,1.7320508075688774,0.3230416902375326,0.18650820681811114,9.124007039239101e-08,0.0,1.727770055040806e-07,1.2018050554729598e-08,0.020708241269610975,0.037856371391518887,0.020264404217289075,0.010166033003174235,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-3.4590962582269765e-17,-0.5649132893884725,-1.6373371599863895,0.2,True,1.7320508075688772,0.32527855970112174,0.1877996640050564,9.214251123497677e-08,0.0,1.7277698915088804e-07,1.2018048889395061e-08,0.020711447552634973,0.03745603572838935,0.020269102056215196,0.010172673353861402,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.3322309989676152,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.6898418199068717,-0.0,-1.5887473881985061,0.2,True,1.7320508075688767,0.31060551347590454,0.17932817681709548,-1.7574715452635e-08,1.7574715452635e-08,1.7278116333968485e-07,1.2018355088905253e-08,0.020315354780568156,0.03770087419450342,0.020653589471602504,0.011235769593301095,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.6874856603466881,-0.056966685967352014,-1.5887473881985061,0.2,True,1.732050807568877,0.30784701749039245,0.17773555841730154,-1.678234592353432e-08,1.678234592353432e-08,1.727806989019044e-07,1.2018321005058397e-08,0.02031960850266861,0.03834408815091318,0.020659927994083595,0.011243857809293028,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.6804332766250479,-0.11354423170608736,-1.5887473881985061,0.2,True,1.732050807568877,0.3052932484862305,0.17626113919530054,-1.4415693051820033e-08,1.4415693051820033e-08,1.7278023611214907e-07,1.2018287032233843e-08,0.020333074636948244,0.039205097447123964,0.020679438445886694,0.011268695730076725,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.16534698176788384,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.668732843673793,-0.16934615520993382,-1.5887473881985061,0.2,True,1.7320508075688772,0.3029765919101884,0.17492361689750266,-1.0557178936395284e-08,1.0557178936395284e-08,1.7277977802328904e-07,1.2018253836565407e-08,0.020355319780981616,0.04000305325809056,0.02071131156327083,0.011309500675937863,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.24802047265182575,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.6524642873140633,-0.22399127275895406,-1.5887473881985061,0.2,True,1.732050807568877,0.3009277037871854,0.1737406907881475,-5.338363894977088e-09,5.338363894977088e-09,1.7277932792657282e-07,1.2018220529874668e-08,0.020385635580241215,0.040712783502652825,0.020754251786893333,0.011364997983729655,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.3306939635357677,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.6317387382818949,-0.27710630279086806,-1.5887473881985061,0.2,True,1.7320508075688774,0.29917477641587453,0.17272863769845126,1.0684964243841192e-09,0.0,1.727788903019868e-07,1.2018188111362349e-08,0.020423069527431146,0.04132520671112436,0.020806562622648062,0.011433476228392385,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.4133674544197096,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.6066977730926076,-0.32832841579262595,-1.5887473881985061,0.2,True,1.7320508075688772,0.29774281778823763,0.1719018959993167,8.460571944981631e-09,0.0,1.7277846454652702e-07,1.2018157802273777e-08,0.020466465009717997,0.04183472466067763,0.0208662534206043,0.011512858230924058,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.4960409453036515,1.7320508075688772,D_with_TF,1.7320508075688772
0.02,1.0,-0.5775124469296492,-0.3773077127938863,-1.5887473881985061,0.2,True,1.732050807568877,0.2966529761419925,0.17127267563148302,1.6614961785931787e-08,0.0,1.7277805712813897e-07,1.2018127604207507e-08,0.020514507852397404,0.042237278359846364,0.020931157061235425,0.01160078251821756,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.4096413319568203,0.5787144361875934,1.7320508075688772,D_with_TF,1.7320508075688772
