t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,include_D_transverse,env_label,J_tot_analytic
0.91,1.0,1.0,1.0,-0.9496314869432871,-0.4165469907327835,-1.387331482925888,0.2,4.7551980858941825,1.7320508075688772,0.19618385524717288,0.11326680163761385,-0.0515607627361855,0.0515607627361855,0.09592148341571304,0.024371433386461083,1.7990669018827081,0.431935335790881,0.3614778449956781,0.3174166544588029,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.4133674544197096,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.9119898361053629,-0.4935442182045794,-1.387331482925888,0.2,4.6958825408451865,1.7320508075688772,0.18364419712371227,0.10602702664448799,-0.05333137391324294,0.05333137391324294,0.09618888769654621,0.024453958832890255,1.7778209823119735,0.42101054091628576,0.3597472379269234,0.32526124857375444,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.4960409453036515,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.8681183699413109,-0.5671700382187844,-1.387331482925888,0.2,4.628881634042419,1.7320508075688772,0.172736071279976,0.09972921725225253,-0.05463098095538574,0.05463098095538574,0.09651061610419401,0.024553326600877057,1.758867944071801,0.4098708984956769,0.35805762226254023,0.3339076423608616,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.5787144361875934,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.818316775050113,-0.6369215117691024,-1.387331482925888,0.2,4.555726934613848,1.732050807568877,0.16386098655914488,0.09460518469959997,-0.05510314547783077,0.05510314547783077,0.09687579279633354,0.024666215346230036,1.744845717880855,0.40371084475082086,0.35667184552355774,0.33804125638254645,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.6613879270715354,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.7629252468230291,-0.7023221655641207,-1.387331482925888,0.2,4.478163530517681,1.732050807568877,0.15722336416053792,0.09077295162098514,-0.05440335006759628,0.05440335006759628,0.09727221434391858,0.024788885144077843,1.7383213325765228,0.4030005321363935,0.3558845040052915,0.3319798076249686,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.7440614179554773,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.7023221655641209,-0.7629252468230291,-1.387331482925888,0.2,4.478163530517681,1.7320508075688772,0.15307191882560586,0.0883761135393361,-0.05228309496714624,0.05228309496714624,0.09768729118848794,0.02491746372827497,1.7413126502632341,0.40326638007837545,0.35596364136307423,0.32883326568158283,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.8267349088394192,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.6369215117691024,-0.818316775050113,-1.387331482925888,0.2,4.555726934613848,1.732050807568877,0.15184994441180624,0.08767060628258606,-0.048679583825384426,0.048679583825384426,0.09810886907032731,0.02504819828916327,1.7548036167705099,0.40170916868350515,0.35707731494033335,0.32909406701534727,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.9094083997233612,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.5671700382187845,-0.8681183699413109,-1.387331482925888,0.2,4.628881634042419,1.7320508075688772,0.15408367611044246,0.08896025188009107,-0.04377228718260581,0.04377228718260581,0.09852585924188331,0.025177650780855876,1.7784176661203697,0.3977231024186005,0.3592313766380347,0.3328967210716276,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,0.992081890607303,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.4935442182045795,-0.9119898361053629,-1.387331482925888,0.2,4.6958825408451865,1.7320508075688772,0.16002193602227807,0.09238870783870733,-0.03797664971128699,0.03797664971128699,0.09892864892332533,0.02530282730127853,1.810388231752846,0.39308984653073514,0.3622497213192814,0.3399788922474992,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.074755381491245,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.4165469907327836,-0.9496314869432871,-1.387331482925888,0.2,4.7551980858941825,1.7320508075688772,0.16928138918339722,0.09773465561382819,-0.03187836673798866,0.03187836673798866,0.09930930038480718,0.025421243260316695,1.8478532795988203,0.39625178685172713,0.3658108218804113,0.3492255598910131,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.1574288723751869,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.3367043249411908,-0.9807861918117288,-1.387331482925888,0.2,4.805521988351231,1.7320508075688772,0.18077991961381296,0.10437333525311382,-0.026141142072861084,0.026141142072861084,0.09966157205398754,0.025530933806368505,1.8873746381534473,0.41221687684968167,0.3695267405111552,0.34200916425982797,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.2401023632591288,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.25456162719655573,-1.0052411324859811,-1.387331482925888,0.2,4.845780331760029,1.7320508075688772,0.1929792044189352,0.11141659561927207,-0.021419233128966014,0.021419233128966014,0.09998080659673966,0.02563042275621219,1.9255273659327845,0.42855228353673824,0.37303553106397375,0.3347651213426086,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.3227758541430708,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.17068001541607394,-1.0228292569242556,-1.387331482925888,0.2,4.875135552853946,1.7320508075688772,0.20423324490939787,0.11791411892591164,-0.018275299779288573,0.018275299779288573,0.10026373117204021,0.025718663618678028,1.9594350082507848,0.4403607680822337,0.37607991834712756,0.32764290502793053,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.4054493450270127,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.08563248606304157,-1.033430420402515,-1.387331482925888,0.2,4.892988516095792,1.732050807568877,0.21306719141488742,0.1230144003188628,-0.017075320704009106,0.017075320704009106,0.10050820816702352,0.025794964414144417,1.9871896915478264,0.4470140435175275,0.37854644378047697,0.3209592190150852,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.4881228359109546,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-6.349623465789636e-17,-1.0369722062247648,-1.387331482925888,0.2,4.898979485566356,1.7320508075688772,0.2183384883345957,0.1260577850144348,-0.01788251943444842,0.01788251943444842,0.10071296506989023,0.025858905186140868,2.0080878522849948,0.4490078864023368,0.3804536337688586,0.31515928823672223,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.6418723309244355,1.5707963267948966,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.1411533693626112,-0.0,-1.3029846459541876,0.2,4.898979485566357,1.7320508075688774,0.27005258831261925,0.1559149345576459,-0.03643578901757072,0.03643578901757072,0.09353427231017009,0.023637287643628824,1.983690302171869,0.4642636955027937,0.3809924600806014,0.3207705750715079,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.0,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.137255752049091,-0.09423569832551112,-1.3029846459541876,0.2,4.8917233226429335,1.7320508075688772,0.26302716885254174,0.15185880674120014,-0.03796065002682725,0.03796065002682725,0.09345559040291496,0.02361316999159324,1.9763112408120624,0.4712570878934966,0.3807408479476766,0.3239173773404567,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.08267349088394192,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.1255895247869134,-0.187827671277718,-1.3029846459541876,0.2,4.8700889239539675,1.7320508075688772,0.2511786490044399,0.1450180606173999,-0.040030169872081134,0.040030169872081134,0.09347994596433201,0.023620634935767715,1.9630118280292603,0.4744526203086106,0.37990866232727327,0.3279183022829222,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.16534698176788384,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.1062343797376784,-0.2801365907803449,-1.3029846459541876,0.2,4.834479074734704,1.7320508075688772,0.23555060399126254,0.13599520462213438,-0.042514949613647254,0.042514949613647254,0.09361346182998205,0.023661566041141224,1.944491601185149,0.4731995356031567,0.37848490617267105,0.33252369044134344,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.24802047265182575,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.0793225321679305,-0.37053189331317593,-1.3029846459541876,0.2,4.7855667301064795,1.7320508075688772,0.21754777122674224,0.12560126427936277,-0.04525866976141232,0.04525866976141232,0.09385557685928483,0.023735827150227706,1.9218860534991193,0.4671211906254877,0.3765284798784662,0.3376293109674027,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.3306939635357677,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.045037817284826,-0.458396087300281,-1.3029846459541876,0.2,4.724297219394896,1.7320508075688772,0.19878203451004353,0.11476686113443511,-0.04806416589315607,0.04806416589315607,0.09419916409717569,0.023841294405969604,1.896800384797272,0.4560052140382496,0.3741680485413464,0.34325720215144245,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.4133674544197096,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-1.00361443445526,-0.5431289712036075,-1.3029846459541876,0.2,4.651890730134843,1.7320508075688772,0.18085879250890138,0.10441887254032489,-0.050674718548387676,0.050674718548387676,0.09463137191985727,0.023974102209147308,1.8713418227228158,0.43982484272374356,0.37159974452370753,0.3495014610780268,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.4960409453036515,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.9553353473867157,-0.6241517335080816,-1.3029846459541876,0.2,4.5698442980555525,1.7320508075688772,0.16515561378448854,0.09535263807665233,-0.052762076500137575,0.052762076500137575,0.09513503444935996,0.024129059497951633,1.8481035756918978,0.41927014732864154,0.3690851682689932,0.34175344039037275,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.5787144361875934,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.9005303511982219,-0.700910906591164,-1.3029846459541876,0.2,4.479932053968277,1.7320508075688772,0.15269216403688857,0.08815686200984411,-0.05393701709452578,0.05393701709452578,0.09569040556316546,0.024300165738649238,1.8300352918792213,0.3997653575735433,0.3669453147493066,0.3328185221473157,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.6613879270715354,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.8395738195852809,-0.7728821474679191,-1.3029846459541876,0.2,4.384201807513316,1.732050807568877,0.14418140341497726,0.08324317207377517,-0.05379700505711495,0.05379700505711495,0.09627693972281491,0.024481145882830013,1.8201427934381844,0.3952177184356214,0.36553898847387645,0.32602060569576014,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.7440614179554773,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.7728821474679192,-0.8395738195852809,-1.3029846459541876,0.2,4.384201807513315,1.732050807568877,0.14021296501686922,0.08095199309636504,-0.05201406756458252,0.05201406756458252,0.09687487368033074,0.024665931080095738,1.8210094864202206,0.39633326711808115,0.3652130593611752,0.32216576708471784,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.8267349088394192,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.700910906591164,-0.9005303511982219,-1.3029846459541876,0.2,4.479932053968277,1.732050807568877,0.1413246455214899,0.08159382213496065,-0.04844316385734866,0.04844316385734866,0.09746643914386326,0.02484903296169383,1.834222888416232,0.3949058944808347,0.3662236655132875,0.32189276091813734,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.9094083997233612,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.6241517335080817,-0.9553353473867157,-1.3029846459541876,0.2,4.5698442980555525,1.7320508075688774,0.14774981460096157,0.08530339523258246,-0.043208022437803015,0.043208022437803015,0.09803663120934598,0.02502578661329602,1.8598837612251646,0.3895541100997516,0.3686510466624994,0.32551019435392087,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.992081890607303,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.5431289712036076,-1.00361443445526,-1.3029846459541876,0.2,4.651890730134843,1.7320508075688772,0.1590084427780459,0.09180356724132802,-0.036720921950886526,0.036720921950886526,0.09857354461402054,0.02519246336056269,1.89639747868658,0.38285270083529355,0.372348499511669,0.33290124270879556,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.074755381491245,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.45839608730028114,-1.045037817284826,-1.3029846459541876,0.2,4.724297219394896,1.732050807568877,0.17376909558790005,0.10032563411451192,-0.02962659778554863,0.02962659778554863,0.09906835156570529,0.025346273597587454,1.940651609025641,0.40940912900085036,0.3769565399909656,0.3435382932378871,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.1574288723751869,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.3705318933131761,-1.0793225321679305,-1.3029846459541876,0.2,4.7855667301064795,1.7320508075688772,0.1901162708233833,0.10976368013720815,-0.02270281166098527,0.02270281166098527,0.09951502432798424,0.02548528965760366,1.9885257422109743,0.437852421875884,0.3819799459836858,0.35659493271343784,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.2401023632591288,1.7320508075688772,True,D_with_TF,1.7320508075688772
0.91,1.0,1.0,1.0,-0.28013659078034503,-1.1062343797376784,-1.3029846459541876,0.2,4.834479074734705,1.7320508075688772,0.20597415967233837,0.11891923653293153,-0.016760616617797652,0.016760616617797652,0.09990990630184698,0.02560831977217326,2.0355731814462805,0.4599198368020583,0.3868971463779126,0.3641166577255336,ferro_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,ferro_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.3227758541430708,1.7320508075688772,True,D_with_TF,1.7320508075688772
